ID,X,Y,Z
2483,-1.109524983,-0.654524669,1.35411803
2484,-1.560047665,-0.588301629,1.596818895
2485,-1.021257175,-0.911962555,0.387364518
2486,-1.228038179,-0.596390942,0.759968048
2487,-1.933334829,-0.868321209,0.179471193
2488,-1.365172132,0.242612962,0.448347825
2489,-0.837601629,-0.418029464,0.271798632
2490,-0.256798686,-0.019606847,0.502270234
2491,-0.749383902,-0.975842981,1.441545782
2492,-1.113768863,-0.555631897,1.072625855
2493,-0.676581541,-0.027407931,0.197459455
2494,-1.328259332,-0.38796094,0.259746404
2495,-1.16267655,-0.430540057,1.041076428
2496,-0.866754964,-0.235498681,0.335703522
2497,-1.380993557,-0.409656273,0.924923097
2498,-0.566390644,-0.206422959,2.153113259
2499,-1.041509136,-0.596704972,0.804577841
2500,-1.206667416,-0.560379161,0.591846246
2501,-1.156203389,-0.692456791,-0.129029489
2502,-0.767794938,-0.142136429,0.582643863
2503,-0.693529848,-0.711800343,0.409538311
2504,-1.438604982,0.135846939,0.378544334
